"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.717260804E1,-1.023531126E0,4.765235174E-1,4.996018928E-1,1.234622485E0
3.718260204E1,-1.315448398E0,7.949079180E-1,3.633167446E-1,1.579329650E0
3.719259704E1,-1.563142008E0,7.815101928E-1,3.052948236E-1,1.774084566E0
3.720259204E1,-1.541527190E0,6.506807891E-1,1.993052691E-1,1.685056129E0
3.721258604E1,-1.503126771E0,5.088708991E-1,-6.741839647E-4,1.586927892E0
3.722258104E1,-1.340630017E0,5.372667325E-1,-1.690739948E-1,1.454142496E0
3.723257604E1,-1.212623356E0,6.392991838E-1,-8.350525618E-2,1.373365202E0
3.724257104E1,-1.059618680E0,9.443466702E-1,-2.631597877E-2,1.419603786E0
3.725256504E1,-8.954276946E-1,1.390338366E0,-3.771337152E-2,1.654162576E0
3.726256004E1,-6.368261039E-1,1.602945759E0,-1.503547186E-1,1.731354710E0
3.727255504E1,-3.434417662E-1,1.638964315E0,-3.061543643E-1,1.702318057E0
3.728255004E1,-5.504685760E-2,1.624241903E0,-4.991569197E-1,1.700102805E0
3.729254404E1,2.634749526E-1,1.687738279E0,-5.486383975E-1,1.794124756E0
3.730253904E1,5.710080904E-1,1.817093308E0,-4.780256671E-1,1.963768537E0
3.731253404E1,6.923951179E-1,1.950908884E0,-6.111012787E-1,2.158448806E0
3.732252804E1,7.022228256E-1,1.987842530E0,-7.080370045E-1,2.223949464E0
3.733252304E1,8.900959110E-1,1.835283996E0,-8.254379851E-1,2.200428582E0
3.734251804E1,8.446884808E-1,1.474239771E0,-7.476612461E-1,1.856307860E0
3.735251304E1,9.476801679E-1,1.178744004E0,-9.809476089E-1,1.802718319E0
3.736250704E1,9.474883792E-1,9.700656483E-1,-1.223972510E0,1.826710238E0
3.737250204E1,9.738523051E-1,9.926619208E-1,-1.262188157E0,1.878000251E0
3.738249704E1,9.791861352E-1,1.249347379E0,-1.636205306E0,2.279658344E0
3.739249204E1,6.682048944E-1,1.249200614E0,-1.853204834E0,2.332674026E0
3.740248604E1,3.432455921E-1,1.040201538E0,-2.044572508E0,2.319507171E0
3.741248104E1,1.636781842E-1,7.890156788E-1,-2.286823238E0,2.424643646E0
3.742247604E1,1.586484092E-1,5.176832378E-1,-2.329157079E0,2.391262836E0
3.743247004E1,2.075141752E-1,4.423939043E-1,-2.112253445E0,2.168038080E0
3.744246504E1,-6.608841804E-1,4.675831246E-1,-1.559809679E0,1.757386729E0
3.745246004E1,3.981141096E-1,3.597592986E-1,-1.145835582E0,1.265251271E0
3.746245504E1,3.911839896E-1,3.368697882E-1,-9.500357187E-1,1.081237270E0
3.747244904E1,3.253156900E-1,4.356245828E-1,-5.002170199E-1,7.387937075E-1
3.748244404E1,6.110036302E-1,7.106781918E-1,6.663486958E-2,9.395898755E-1
3.749243904E1,6.227898628E-1,1.091951151E0,6.862514484E-1,1.432189087E0
3.750243404E1,3.314956123E-1,1.362665541E0,1.081737235E0,1.771130194E0
3.751242767E1,-8.605581164E-2,1.500649890E0,1.142227265E0,1.887866209E0
3.752242267E1,-6.526071543E-1,1.494805598E0,1.037324708E0,1.932972432E0
3.753241767E1,-1.179177575E0,1.323062350E0,6.297468799E-1,1.880833556E0
3.754241267E1,-1.429569967E0,6.612358904E-1,4.721562320E-1,1.644334121E0
3.755240667E1,-1.570303093E0,7.521682799E-2,2.055027330E-1,1.585478082E0
3.756240167E1,-1.948180574E0,-2.138414472E-1,-1.950408947E-1,1.969562556E0
3.757239667E1,-2.427952804E0,-4.655187652E-1,-5.054178259E-1,2.523313242E0
3.758239067E1,-2.728602015E0,-5.528489774E-1,-7.758769852E-1,2.890137720E0
3.759238567E1,-2.669207752E0,-5.802200863E-1,-9.784119639E-1,2.901485024E0
3.760238067E1,-2.278053584E0,-7.639241070E-1,-1.034043835E0,2.615789522E0
3.761237567E1,-1.820453410E0,-1.056084330E0,-1.173783226E0,2.409799119E0
3.762236967E1,-1.494093992E0,-1.356727109E0,-1.203899603E0,2.349978630E0
3.763236467E1,-1.072104532E0,-1.653811565E0,-1.016385683E0,2.217552857E0
3.764235967E1,-9.273637247E-1,-2.015831689E0,-8.426092109E-1,2.373514516E0
3.765235467E1,-5.150701171E-1,-2.210409192E0,-8.034868066E-1,2.407653852E0
3.766234867E1,3.126552987E-1,-1.978770867E0,-1.034601587E0,2.254703511E0
3.767234367E1,1.011556613E-1,-9.891991997E-1,-1.523262243E0,1.819086415E0
3.768233867E1,-3.056363010E-1,-9.398229718E-2,-1.738757282E0,1.767914904E0
3.769233367E1,-4.973957384E-1,6.796540350E-2,-1.636109558E0,1.711396010E0
3.770232767E1,-5.438740861E-1,-1.720512508E-1,-1.421738353E0,1.531907503E0
3.771232267E1,-5.778510869E-1,-6.882343854E-1,-1.243644297E0,1.534349890E0
3.772231767E1,-1.031180454E0,-1.217399070E0,-8.342184564E-1,1.800364979E0
3.773231167E1,-1.406771674E0,-1.627107185E0,-5.448347837E-1,2.218857651E0
3.774230667E1,-2.011924580E0,-1.525655362E0,-3.392925820E-1,2.547662508E0
3.775230167E1,-3.651847546E0,-1.182220612E0,2.974893755E-1,3.849952727E0
3.776229667E1,-3.886898013E0,-1.893990479E0,8.468171597E-1,4.405936382E0
3.777229067E1,-4.048806245E0,-2.721002973E0,1.402957535E0,5.075921496E0
3.778228567E1,-4.330352603E0,-2.938732819E0,1.952482955E0,5.585722329E0
3.779228067E1,-3.971127740E0,-2.883875996E0,2.333119152E0,5.434155064E0
3.780227567E1,-3.006604959E0,-2.771781948E0,2.077918010E0,4.586958884E0
3.781226967E1,-2.068906281E0,-2.540136022E0,1.483194197E0,3.596182592E0
3.782226467E1,-1.211051332E0,-2.271993822E0,8.878716302E-1,2.723401786E0
3.783225967E1,-6.009838414E-1,-1.847125631E0,4.132303315E-1,1.985903819E0
3.784225467E1,-3.808806109E-1,-1.491500752E0,-3.689593077E-2,1.539807080E0
3.785224867E1,-8.192124546E-2,-7.537318254E-1,-3.549102026E-1,8.371284292E-1
3.786224367E1,-1.319716573E-2,-7.726218402E-3,-4.362747931E-1,4.365427296E-1
3.787223867E1,-2.988286802E-1,2.898546660E-1,-6.204053682E-1,7.471392965E-1
3.788223267E1,-4.437276542E-1,4.355216718E-1,-7.474291116E-1,9.722261232E-1
3.789222767E1,-4.541374522E-1,2.713594843E-1,-6.984037167E-1,8.761532667E-1
3.790222267E1,-4.335611004E-1,-1.752352059E-2,-6.414506668E-1,7.744296349E-1
3.791221767E1,-4.453040636E-1,-1.340082425E-1,-4.839629298E-1,6.711736255E-1
3.792221167E1,-6.255362999E-1,-2.831134111E-2,-3.092340928E-1,6.983716194E-1
3.793220667E1,-7.883713156E-1,2.216565433E-1,-4.323016101E-1,9.260376000E-1
3.794220167E1,-5.179805687E-1,5.894373447E-1,-3.642300797E-1,8.651033486E-1
3.795219667E1,-3.448275563E-1,4.599794054E-1,-4.780385309E-1,7.476683316E-1
3.796219067E1,-1.646046755E-1,7.548112214E-2,-8.290310991E-1,8.485780237E-1
3.797218567E1,4.972881496E-1,1.094440895E-1,-1.168660773E0,1.274771162E0
3.798218067E1,1.009243747E0,1.199883735E-1,-1.407518363E0,1.736110046E0
3.799217467E1,1.600990157E0,-1.157438797E-1,-1.649069180E0,2.301302955E0
3.800216967E1,1.956251632E0,-2.048902372E-1,-1.541906090E0,2.499274864E0
3.801216467E1,1.994872345E0,-1.247708112E-1,-1.500933480E0,2.499576912E0
3.802215967E1,1.969194882E0,-4.385332802E-1,-1.431804773E0,2.473884563E0
3.803215367E1,1.930569052E0,-1.017635379E0,-1.478640386E0,2.636106223E0
3.804214867E1,2.104862710E0,-1.284817174E0,-1.619433737E0,2.950214879E0
3.805214367E1,2.339931451E0,-1.502367510E0,-1.837082307E0,3.332755426E0
3.806213867E1,2.471233894E0,-1.740034899E0,-1.980622680E0,3.613528001E0
3.807213267E1,2.476662742E0,-2.167219611E0,-1.902592757E0,3.801389006E0
3.808212767E1,1.932814529E0,-2.897324592E0,-1.720061395E0,3.884439857E0
3.809212267E1,1.050104310E0,-3.125103170E0,-1.471890945E0,3.610464214E0
3.810211767E1,6.231646693E-1,-2.392221639E0,-1.006075433E0,2.668941054E0
3.811211167E1,3.685282217E-1,-1.598514446E0,-8.834020185E-1,1.863185608E0
3.812210667E1,3.488781419E-1,-1.378305381E0,-1.369002169E0,1.973729622E0
3.813210167E1,5.539328320E-1,-5.917797393E-1,-1.524139910E0,1.726281352E0
3.814209567E1,4.380196754E-1,-7.913291296E-1,-2.397749596E0,2.562667781E0
3.815209067E1,7.084113725E-1,-5.494853666E-1,-2.753722823E0,2.895992097E0
3.816208567E1,7.888198701E-1,-3.152795291E-1,-2.991574107E0,3.109847843E0
3.817208067E1,2.267826511E-1,-6.552454180E-1,-2.942385575E0,3.022980284E0
3.818207467E1,-5.136511441E-1,-1.049198649E0,-2.714493268E0,2.955186797E0
3.819206967E1,-8.771784615E-1,-1.179062970E0,-2.449834254E0,2.856802306E0
3.820206467E1,-7.454376230E-1,-9.969362354E-1,-2.100026917E0,2.441243978E0
3.821205967E1,-7.065615327E-1,-6.202048087E-1,-1.828354168E0,2.055909085E0
3.822205367E1,-9.757345969E-1,-5.378754276E-1,-1.903519540E0,2.205618875E0
3.823204867E1,-1.060385250E0,-7.275854158E-1,-2.221398742E0,2.566789782E0
3.824204367E1,-9.477517962E-1,-7.061460149E-1,-2.474913547E0,2.742639737E0
3.825203867E1,-9.681083659E-1,-6.908818585E-1,-2.481889275E0,2.752149328E0
3.826203267E1,-1.226702282E0,-9.627960974E-1,-2.209803128E0,2.704626532E0
3.827202767E1,-1.534784766E0,-1.309733037E0,-1.763078191E0,2.679442034E0
3.828202267E1,-1.701453362E0,-1.480395720E0,-1.355668178E0,2.631416204E0
3.829201667E1,-1.588628413E0,-1.355643035E0,-1.066235096E0,2.344859389E0
3.830201167E1,-1.184891986E0,-8.519860983E-1,-8.589805377E-1,1.693427558E0
3.831200667E1,-9.184646279E-1,-4.671521848E-1,-8.894679201E-1,1.361235328E0
3.832200167E1,-9.993866573E-1,-5.138199824E-1,-1.106131818E0,1.576804447E0
3.833199567E1,-1.170901792E0,-6.782197130E-1,-1.359537866E0,1.918159585E0
3.834199067E1,-1.272189234E0,-8.520977801E-1,-1.473759715E0,2.125206760E0
3.835198567E1,-1.103461103E0,-8.607212538E-1,-1.550595637E0,2.088735098E0
3.836198067E1,-7.747562932E-1,-5.274013102E-1,-1.585052694E0,1.841410193E0
3.837197467E1,-6.945348334E-1,-2.272549599E-1,-1.472147638E0,1.643545594E0
3.838196967E1,-9.879786665E-1,-2.806277597E-1,-1.231420108E0,1.603511543E0
3.839196467E1,-1.243982266E0,-4.727310133E-1,-1.056379030E0,1.699088916E0
3.840195967E1,-1.495104830E0,-7.702852929E-1,-4.876893604E-1,1.751147851E0
3.841195367E1,-1.539898741E0,-8.543226457E-1,9.669657469E-2,1.763662536E0
3.842194867E1,-1.368736413E0,-8.088602516E-1,4.054073417E-1,1.640746594E0
3.843194367E1,-1.321682260E0,-7.736489037E-1,3.911927605E-1,1.580635442E0
3.844193767E1,-1.241954598E0,-4.900273696E-1,1.191843814E-1,1.340441331E0
3.845193267E1,-1.085680451E0,-1.857414830E-1,-9.139022648E-2,1.105239392E0
3.846192767E1,-1.149001995E0,3.239591360E-2,-4.284289992E-1,1.226705543E0
3.847192267E1,-1.306828871E0,5.071173191E-2,-7.916358161E-1,1.528744793E0
3.848191667E1,-1.446891613E0,-1.334226438E-1,-9.481207556E-1,1.735001415E0
3.849191167E1,-1.470025098E0,-3.024089304E-1,-9.186583900E-1,1.759647177E0
3.850190667E1,-1.568994924E0,-7.906201547E-1,-8.545764148E-1,1.953746696E0
3.851190183E1,-1.564764025E0,-8.726273543E-1,-8.234060776E-1,1.971791704E0
3.852189583E1,-1.378834847E0,-7.701069528E-1,-8.089283717E-1,1.774433815E0
3.853189083E1,-1.104275181E0,-7.265817413E-1,-8.041488576E-1,1.547255663E0
3.854188583E1,-8.393503384E-1,-7.728633302E-1,-8.114964688E-1,1.400126150E0
3.855188083E1,-5.442648994E-1,-8.554777631E-1,-8.568071276E-1,1.327473140E0
3.856187483E1,-1.977629198E-1,-8.256762591E-1,-8.411629021E-1,1.195159607E0
3.857186983E1,1.757306112E-1,-7.778261545E-1,-9.104547465E-1,1.210298566E0
3.858186483E1,4.343020157E-1,-8.023452839E-1,-1.026952332E0,1.373683839E0
3.859185883E1,5.415244556E-1,-8.415564197E-1,-1.128819015E0,1.508541783E0
3.860185383E1,6.024373131E-1,-7.462988448E-1,-1.271132643E0,1.592378999E0
3.861184883E1,4.859093218E-1,-7.319006610E-1,-1.222425921E0,1.505360946E0
3.862184383E1,3.562240720E-1,-7.984729654E-1,-9.939459693E-1,1.323776135E0
3.863183783E1,5.628310516E-1,-4.805174580E-1,-8.857964534E-1,1.154257847E0
3.864183283E1,6.593074787E-1,-1.381542107E-1,-8.422832286E-1,1.078523980E0
3.865182783E1,4.871188183E-1,5.514567554E-2,-7.706659466E-1,9.133738500E-1
3.866182283E1,3.282239489E-1,4.921513706E-2,-6.809182030E-1,7.574976499E-1
3.867181683E1,1.773875660E-1,-5.319533676E-2,-5.760010278E-1,6.050398966E-1
3.868181183E1,-5.221797466E-2,-2.068037385E-1,-2.834209746E-1,3.547139016E-1
3.869180683E1,-2.490408084E-1,-2.391490737E-1,2.144115508E-2,3.459383280E-1
3.870180083E1,-3.578145146E-1,-9.736198783E-2,4.687063748E-1,5.976589741E-1
3.871179583E1,-4.638143018E-1,2.346049100E-2,9.708442050E-1,1.076202849E0
3.872179083E1,-6.538615282E-1,1.114336047E-1,1.340412793E0,1.495546322E0
3.873178583E1,-9.037016509E-1,9.796191216E-2,1.428851345E0,1.693484389E0
3.874177983E1,-1.046193472E0,6.829284757E-2,1.308463606E0,1.676681754E0
3.875177483E1,-9.906829306E-1,2.092469975E-1,1.105619602E0,1.499210352E0
3.876176983E1,-9.321821228E-1,6.208684677E-1,1.003684507E0,1.503936087E0
3.877176483E1,-9.337138009E-1,1.009337595E0,9.613167518E-1,1.677710863E0
3.878175883E1,-1.018946909E0,1.116928702E0,8.917723078E-1,1.755289258E0
3.879175383E1,-1.168983247E0,8.994423929E-1,7.898436445E-1,1.673132222E0
3.880174883E1,-1.262037883E0,4.277463368E-1,6.305432707E-1,1.474208725E0
3.881174383E1,-1.308195073E0,-2.283016115E-2,4.778069812E-1,1.392908854E0
3.882173783E1,-4.882451382E0,-6.036206433E-1,2.129440166E0,5.360709356E0
3.883173283E1,-5.182316481E0,1.878900424E-1,2.627400745E0,5.813341677E0
3.884172783E1,-4.696705514E0,5.429774156E-1,2.140202551E0,5.189829874E0
3.885172183E1,-2.514921366E0,8.214110076E-1,1.228978311E0,2.917178981E0
3.886171683E1,-9.360522486E-1,6.872858208E-1,4.832682806E-1,1.257817094E0
3.887171183E1,-3.271111507E-1,1.926926529E-1,2.867287445E-1,4.757578547E-1
3.888170683E1,-2.461991347E-1,-2.002902326E-1,4.793956697E-1,5.749351262E-1
3.889170083E1,-3.577099957E-1,-5.595612887E-1,2.178409427E-1,6.989420241E-1
3.890169583E1,1.405913302E-1,-6.811357194E-1,1.154757848E0,1.348027254E0
3.891169083E1,4.024374678E-1,-8.705004296E-1,2.669797152E0,2.836819301E0
3.892168583E1,1.920530772E-1,-8.884791559E-1,2.581781938E0,2.737129440E0
3.893167983E1,3.535884395E-3,-6.922284722E-1,2.064694532E0,2.177649253E0
3.894167483E1,-3.554560402E-1,-5.425681105E-1,1.438009838E0,1.577530173E0
3.895166983E1,-7.448410609E-1,-5.143900859E-1,5.111454660E-1,1.039545600E0
3.896166483E1,-2.671850840E-1,-4.755981955E-1,-1.145674199E-1,5.574111646E-1
3.897165883E1,2.717474836E-1,-5.504726690E-1,-5.187626338E-1,8.037297583E-1
3.898165383E1,2.971815927E-1,-5.577018741E-1,-8.595734453E-1,1.066871495E0
3.899164883E1,4.341798820E-2,-4.110770944E-1,-1.000322943E0,1.082365691E0
3.900164283E1,4.691857003E-2,-2.198579398E-1,-7.443932372E-1,7.775989696E-1
3.901163783E1,3.766753665E-1,-5.851367176E-2,-5.715793633E-1,6.870306763E-1
3.902163283E1,7.622823550E-1,3.728781116E-1,-5.156080610E-1,9.929572737E-1
3.903162783E1,5.881562197E-1,3.685190123E-1,-5.786615109E-1,9.036499021E-1
3.904162183E1,7.265910968E-2,-2.490688750E-1,-3.856677264E-1,4.648163572E-1
3.905161683E1,-3.507020346E-1,-6.682396853E-1,-1.742552125E-1,7.745328096E-1
3.906161183E1,-4.212730305E-1,-5.963969931E-1,8.550909698E-2,7.351681068E-1
3.907160683E1,-2.088955068E-1,-1.827196419E-1,3.036412311E-1,4.113657709E-1
3.908160083E1,-9.583659545E-3,3.397919342E-1,6.041623878E-1,6.932262228E-1
3.909159583E1,1.588590552E-1,6.228053579E-1,1.062961240E0,1.242179259E0
3.910159083E1,2.278723528E-1,4.806536981E-1,1.337795579E0,1.439670378E0
3.911158483E1,3.175913720E-1,1.443358871E-1,1.095738392E0,1.149930325E0
3.912157983E1,4.517335888E-1,-1.093692452E-1,4.549917305E-1,6.504170522E-1
3.913157483E1,4.839373483E-1,-2.394879198E-1,-1.940924764E-1,5.737784504E-1
3.914156983E1,4.156427465E-1,-4.008617163E-1,-5.345547938E-1,7.868912478E-1
3.915156383E1,1.756289428E-1,-5.048965466E-1,-6.042249531E-1,8.067551315E-1
3.916155883E1,-1.597562373E-1,-5.636712965E-1,-5.322796422E-1,7.915611179E-1
3.917155383E1,-4.879602326E-1,-6.517844510E-1,-2.924560922E-1,8.651350907E-1
3.918154883E1,-7.538328360E-1,-6.403522673E-1,3.455119729E-3,9.891040940E-1
3.919154283E1,-8.300689799E-1,-5.378137395E-1,1.976668793E-1,1.008627942E0
3.920153783E1,-7.868017036E-1,-3.575127983E-1,3.194906938E-1,9.213829960E-1
3.921153283E1,-6.093248945E-1,-9.218340129E-2,4.106213039E-1,7.405298521E-1
3.922152783E1,-1.429646420E-1,-5.032640040E-2,3.489887273E-1,3.804796542E-1
3.923152183E1,3.106044609E-1,-3.166679505E-1,1.416072839E-1,4.656246824E-1
3.924151683E1,7.068256076E-1,-2.677711943E-1,-2.074293905E-1,7.837925772E-1
3.925151183E1,6.944521683E-1,-3.829937947E-1,1.219378352E-2,7.931561947E-1
3.926150683E1,5.962341481E-1,-2.731468320E-1,1.726858199E-2,6.560507261E-1
3.927150083E1,3.889265259E-1,3.590541244E-2,-4.238237321E-2,3.928731433E-1
3.928149583E1,2.817886513E-1,1.870804954E-1,-1.217460465E-1,3.594802576E-1
3.929149083E1,4.701497599E-2,2.589050612E-1,-1.016222692E-1,2.820803507E-1
3.930148483E1,-3.253496770E-1,1.861972734E-1,-1.128068233E-1,3.914680272E-1
3.931147983E1,-5.902438219E-1,1.131503472E-1,-1.533812374E-1,6.202552493E-1
3.932147483E1,-5.194954361E-1,1.905519873E-2,-4.667422950E-2,5.219359084E-1
3.933146983E1,-3.919241010E-1,-1.376823404E-1,8.879874051E-2,4.247895292E-1
3.934146383E1,-1.862360112E-1,-2.154196107E-1,-4.294721425E-2,2.879825060E-1
3.935145883E1,-5.234982938E-2,-1.762333256E-1,-4.717861032E-1,5.063406135E-1
3.936145383E1,-1.445364466E-1,-1.308527926E-1,-4.036853367E-1,4.483024524E-1
3.937144883E1,-2.046667273E-1,-9.076925218E-2,-2.546380556E-1,3.390694114E-1
3.938144283E1,-1.940611938E-1,-2.692926398E-1,-1.534899956E-1,3.657013146E-1
3.939143783E1,-2.514985393E-1,-4.373351857E-1,-4.758405626E-2,5.067324958E-1
3.940143283E1,-4.077302943E-1,-3.940181351E-1,-2.394668698E-2,5.675101122E-1
3.941142783E1,-6.852145909E-1,-4.629413125E-1,3.286322308E-1,8.898498960E-1
3.942142183E1,-6.067497808E-1,-1.826839739E-1,3.858717942E-1,7.419001094E-1
3.943141683E1,-5.239356655E-1,6.731870145E-2,2.283863962E-1,5.755004215E-1
3.944141183E1,-7.732036382E-1,-1.408006606E-1,3.332053381E-1,8.536360404E-1
3.945140583E1,-6.993373708E-1,-1.272120237E-1,3.595803738E-1,7.965887913E-1
3.946140083E1,-3.244032320E-1,-2.519448280E-2,2.121159339E-1,3.884139394E-1
3.947139583E1,1.922520652E-2,-3.167407483E-2,2.911387146E-2,4.712189611E-2
3.948139083E1,2.176536857E-1,-1.891960180E-1,-1.091148913E-1,3.083412389E-1
3.949138483E1,2.861277969E-1,-3.470877975E-1,-2.597590470E-1,5.194360575E-1
3.950137983E1,1.656900649E-1,-3.042470026E-1,-2.263205749E-1,4.138120815E-1
3.951137533E1,-6.450239003E-2,-1.425194496E-1,-3.656380892E-2,1.606526189E-1
3.952137033E1,-2.787031487E-1,-3.034558743E-2,1.730448389E-1,3.294553324E-1
3.953136433E1,-3.750499137E-1,6.969705641E-2,3.255560106E-1,5.015045697E-1
3.954135933E1,-3.098405953E-1,7.878655314E-2,2.875502783E-1,4.299926488E-1
3.955135433E1,-1.673454116E-1,5.412095100E-2,4.385996461E-2,1.812657183E-1
3.956134933E1,-2.019414863E-1,1.039044374E-1,-2.231718493E-1,3.184056694E-1
3.957134333E1,-2.365605113E-1,5.014513671E-2,-3.462130541E-1,4.223018932E-1
3.958133833E1,-2.348694965E-1,-1.030583453E-1,-3.477672440E-1,4.321189176E-1
3.959133333E1,-1.900469340E-1,-2.114142680E-1,-3.348115683E-1,4.392181874E-1
3.960132733E1,-1.104046409E-1,-2.537422621E-1,-2.267515147E-1,3.577576969E-1
3.961132233E1,4.093124047E-2,-3.695823285E-1,7.079282463E-2,3.785209215E-1
3.962131733E1,-1.298520416E-2,-2.451354530E-1,4.255977774E-1,4.913180986E-1
3.963131233E1,-1.147656405E-1,-3.153608054E-2,7.706992757E-1,7.798352712E-1
3.964130633E1,-6.439816341E-2,5.200864434E-2,8.191265005E-1,8.232983945E-1
3.965130133E1,2.052182660E-2,6.178489655E-2,4.968589640E-1,5.011061254E-1
3.966129633E1,-3.756265953E-2,-5.452528596E-2,1.203871536E-1,1.373936933E-1
3.967129133E1,-1.698006575E-1,-1.170416692E-1,-1.747574884E-1,2.703168425E-1
3.968128533E1,-1.236700729E-1,-2.274467486E-1,-4.385739183E-1,5.092871412E-1
3.969128033E1,3.432607949E-2,-3.576142475E-1,-6.217502278E-1,7.180804798E-1
3.970127533E1,3.014137343E-2,-2.971268481E-1,-5.382169050E-1,6.155244131E-1
3.971127033E1,-1.290895647E-1,-6.184132218E-2,-2.521652681E-1,2.899582509E-1
3.972126433E1,-2.441045889E-1,7.924292833E-2,2.118446231E-3,2.566534236E-1
3.973125933E1,-2.925442390E-1,9.116510868E-2,1.503348380E-1,3.413118403E-1
3.974125433E1,-1.852377453E-1,2.611074150E-3,1.350022691E-1,2.292279492E-1
3.975124833E1,-4.621449217E-2,-1.263638851E-1,6.824285388E-2,1.508664902E-1
3.976124333E1,-1.627952546E-2,-2.164858505E-1,6.549641669E-2,2.267618288E-1
3.977123833E1,-6.854340076E-2,-2.137353203E-1,1.321494126E-1,2.604696761E-1
3.978123333E1,-1.424878746E-1,-2.037070531E-1,1.390157980E-1,2.848240685E-1
3.979122733E1,-2.113268521E-1,-1.843936998E-1,1.383772820E-1,3.127432607E-1
3.980122233E1,-1.684308010E-1,-1.526368868E-1,1.622122872E-1,2.792485991E-1
3.981121733E1,-2.657476191E-1,4.991563350E-2,1.447033846E-1,3.066796978E-1
3.982121233E1,-1.492602660E-1,9.135017306E-2,5.857389808E-2,1.845382959E-1
3.983120633E1,6.350266233E-2,6.533386409E-3,-1.065555650E-1,1.242149818E-1
3.984120133E1,1.011044982E-1,-9.251084536E-2,-2.334588557E-1,2.707090937E-1
3.985119633E1,7.046201840E-2,-1.466464144E-1,-2.894968164E-1,3.320820284E-1
3.986119133E1,1.371104828E-1,-1.185829952E-1,-3.941070127E-1,4.337989727E-1
3.987118533E1,8.939574122E-2,-5.897530943E-2,-4.263678557E-1,4.396125954E-1
3.988118033E1,-4.524517000E-2,-5.080090195E-2,-2.876280463E-1,2.955634451E-1
3.989117533E1,-1.417215970E-1,-7.102905214E-2,-9.558326483E-2,1.851115821E-1
3.990116933E1,-1.717005640E-1,-9.917959481E-2,1.123501557E-1,2.279040000E-1
3.991116433E1,-2.054505466E-1,-8.714514792E-2,3.267657995E-1,3.957020238E-1
3.992115933E1,-1.568480515E-1,-2.064610916E-1,4.828841186E-1,5.480917492E-1
3.993115433E1,-1.040567574E-1,-2.176058847E-1,1.643009126E-1,2.918474254E-1
3.994114833E1,-8.834148824E-2,-1.385874894E-1,3.770869374E-3,1.643926100E-1
3.995114333E1,-9.404018462E-2,-2.393937796E-2,-9.794086218E-4,9.704436811E-2
3.996113833E1,1.028218254E-2,-6.976108342E-2,2.327823329E-1,2.432281779E-1
3.997113333E1,1.276912031E-1,-1.209446856E-1,1.680951709E-1,2.432871694E-1
3.998112733E1,1.382816800E-1,-8.110146582E-2,1.605294585E-1,2.268677541E-1
3.999112233E1,1.293012339E-1,-7.346997231E-2,1.996210188E-1,2.489280961E-1
4.000111733E1,1.333494075E-1,-1.107003638E-1,6.243013680E-2,1.842122607E-1
4.001111233E1,5.635853425E-2,-1.130600077E-1,-9.505233765E-2,1.580942650E-1
4.002110633E1,-6.657639742E-2,-8.608095467E-2,-7.475372851E-2,1.320244954E-1
